,endTime,artistName,trackName,msPlayed,UniqueID,InLibrary,album,track_uri
4803,2022-11-23 07:24,David Guetta,Like I Do,202500,David Guetta:Like I Do,0,,
4804,2022-11-23 07:26,Martin Garrix,Limitless,146681,Martin Garrix:Limitless,0,,
4805,2022-11-23 07:29,AREA21,Spaceships,169608,AREA21:Spaceships,0,,
4806,2022-11-23 07:34,Martin Garrix,Byte,285089,Martin Garrix:Byte,0,,
4807,2022-11-23 07:45,Ytram,Fire (with Elderbrook),163968,Ytram:Fire (with Elderbrook),0,,
4808,2022-11-23 07:46,Martin Garrix,Aurora,66136,Martin Garrix:Aurora,0,,
4809,2022-11-26 06:23,The Chainsmokers,The Fall,196021,The Chainsmokers:The Fall,0,,
4810,2022-11-26 06:27,The Chainsmokers,In Too Deep,194247,The Chainsmokers:In Too Deep,0,,
4811,2022-11-26 06:30,The Chainsmokers,Channel 1,199920,The Chainsmokers:Channel 1,0,,
4812,2022-11-26 06:34,The Chainsmokers,If You're Serious,224668,The Chainsmokers:If You're Serious,0,,
4813,2022-11-26 06:37,The Chainsmokers,Riptide,171359,The Chainsmokers:Riptide,0,,
4814,2022-11-26 06:41,The Chainsmokers,Maradona,223967,The Chainsmokers:Maradona,0,,
4815,2022-11-26 06:46,The Chainsmokers,Something Different,154541,The Chainsmokers:Something Different,0,,
4816,2022-11-26 16:14,The Chainsmokers,iPad,98417,The Chainsmokers:iPad,0,,
4817,2022-11-26 16:18,Yerin Baek,그건 아마 우리의 잘못은 아닐거야,233003,Yerin Baek:그건 아마 우리의 잘못은 아닐거야,0,,
4818,2022-11-26 16:20,Yerin Baek,Dear my blue,138389,Yerin Baek:Dear my blue,0,,
4819,2022-11-26 16:24,Yerin Baek,Our love is great,248078,Yerin Baek:Our love is great,0,,
4820,2022-11-26 16:28,Yerin Baek,지켜줄게,224726,Yerin Baek:지켜줄게,0,,
4821,2022-11-26 16:32,Yerin Baek,내가 날 모르는 것처럼 - 2019 Ver.,199249,Yerin Baek:내가 날 모르는 것처럼 - 2019 Ver.,0,,
4822,2022-11-27 02:05,Yerin Baek,야간비행 (魔女の花),163146,Yerin Baek:야간비행 (魔女の花),0,,
4823,2022-11-27 02:07,Sainté,Champagne Shots,144000,Sainté:Champagne Shots,0,,
4824,2022-11-27 02:08,Sainté,Champagne Shots,3093,Sainté:Champagne Shots,0,,
4825,2022-11-27 02:10,Sainté,03',114461,Sainté:03',0,,
4826,2022-11-27 02:13,Sainté,Reference,169945,Sainté:Reference,0,,
4827,2022-11-27 02:15,Sainté,Compare - A COLORS SHOW,136262,Sainté:Compare - A COLORS SHOW,0,,
4828,2022-11-27 02:18,Sainté,No Love,191365,Sainté:No Love,0,,
4829,2022-11-27 02:21,Sainté,Old Times,176326,Sainté:Old Times,0,,
4830,2022-11-27 02:23,Sainté,Sade,133080,Sainté:Sade,0,,
4831,2022-11-27 03:27,Sainté,Summer Is Blue,160000,Sainté:Summer Is Blue,0,,
4832,2022-11-27 03:30,Sainté,Arrogant,145777,Sainté:Arrogant,0,,
4833,2022-11-27 03:32,Sainté,Hunnids,166000,Sainté:Hunnids,0,,
4834,2022-11-27 03:35,Sainté,East,162964,Sainté:East,0,,
4835,2022-11-27 03:38,Sainté,West,151334,Sainté:West,0,,
4836,2022-11-27 03:39,Sainté,Organic Growth,85468,Sainté:Organic Growth,0,,
4837,2022-11-27 03:42,Taylor Swift,Midnight Rain,174782,Taylor Swift:Midnight Rain,0,,
4838,2022-11-27 03:46,Taylor Swift,Maroon,218270,Taylor Swift:Maroon,0,,
4839,2022-11-27 03:51,Taylor Swift,Karma,204852,Taylor Swift:Karma,0,,
4840,2022-11-27 03:52,Nicky Youre,Eyes On You,3920,Nicky Youre:Eyes On You,0,,
4841,2022-11-27 03:52,Alan Walker,Shut Up,4450,Alan Walker:Shut Up,0,,
4842,2022-11-27 03:52,Taylor Swift,This Love (Taylor’s Version),61364,Taylor Swift:This Love (Taylor’s Version),0,,
4843,2022-11-27 03:52,Machine Gun Kelly,Taurus (feat. Naomi Wild) - From The Motion Picture Taurus,1260,Machine Gun Kelly:Taurus (feat. Naomi Wild) - From The Motion Picture Taurus,0,,
4844,2022-11-27 03:55,Machine Gun Kelly,Taurus (feat. Naomi Wild) - From The Motion Picture Taurus,180114,Machine Gun Kelly:Taurus (feat. Naomi Wild) - From The Motion Picture Taurus,0,,
4845,2022-11-27 03:56,Myke Towers,ULALA (OOH LA LA),58465,Myke Towers:ULALA (OOH LA LA),0,,
4846,2022-11-27 03:59,Pharrell Williams,Down In Atlanta,38065,Pharrell Williams:Down In Atlanta,0,,
4847,2022-11-27 03:59,Alan Walker,Shut Up,132954,Alan Walker:Shut Up,0,,
4848,2022-11-27 03:59,Sam Smith,Night Before Christmas,17540,Sam Smith:Night Before Christmas,0,,
4849,2022-11-27 04:04,Taylor Swift,Anti-Hero - ILLENIUM Remix,267960,Taylor Swift:Anti-Hero - ILLENIUM Remix,0,,
4850,2022-11-27 04:07,ILLENIUM,Worst Day,167274,ILLENIUM:Worst Day,0,,
4851,2022-11-27 04:11,ILLENIUM,All That Really Matters,244235,ILLENIUM:All That Really Matters,0,,
4852,2022-11-27 04:15,Gryffin,Feel Good (feat. Daya),248156,Gryffin:Feel Good (feat. Daya),0,,
4853,2022-11-27 04:19,ILLENIUM,Good Things Fall Apart (with Jon Bellion),216668,ILLENIUM:Good Things Fall Apart (with Jon Bellion),0,,
4854,2022-11-27 04:33,The Chainsmokers,Don't Let Me Down (feat. Daya) - Illenium Remix,218933,The Chainsmokers:Don't Let Me Down (feat. Daya) - Illenium Remix,0,,
4855,2022-11-27 04:45,The Chainsmokers,Takeaway,209880,The Chainsmokers:Takeaway,0,,
4856,2022-11-27 04:49,JVKE,golden hour - ILLENIUM & NURKO Remix,201904,JVKE:golden hour - ILLENIUM & NURKO Remix,0,,
4857,2022-11-27 04:53,ILLENIUM,From The Ashes,253983,ILLENIUM:From The Ashes,0,,
4858,2022-11-27 04:56,Said The Sky,Walk Me Home,216125,Said The Sky:Walk Me Home,0,,
4859,2022-11-27 05:00,ILLENIUM,Hurts Like This,238095,ILLENIUM:Hurts Like This,0,,
4860,2022-11-27 05:03,ILLENIUM,First Time,165779,ILLENIUM:First Time,0,,
4861,2022-11-27 05:06,The Chainsmokers,I Love U,185522,The Chainsmokers:I Love U,0,,
4862,2022-11-27 05:10,Taylor Swift,Anti-Hero (feat. Bleachers),228397,Taylor Swift:Anti-Hero (feat. Bleachers),0,,
4863,2022-11-27 05:12,Rosie Darling,Say Less,96653,Rosie Darling:Say Less,0,,
4864,2022-11-27 05:14,Morgan Page,Fade Away,150250,Morgan Page:Fade Away,0,,
4865,2022-11-27 05:17,Loud Luxury,Love No More,168635,Loud Luxury:Love No More,0,,
4866,2022-11-27 05:21,ILLENIUM,In Your Arms (with X Ambassadors),220730,ILLENIUM:In Your Arms (with X Ambassadors),0,,
4867,2022-11-27 05:24,The Chainsmokers,High,175163,The Chainsmokers:High,0,,
4868,2022-11-27 05:27,Taylor Swift,Midnight Rain,174782,Taylor Swift:Midnight Rain,0,,
4869,2022-11-27 05:28,GG Magree,Dichotomy (Intro),70545,GG Magree:Dichotomy (Intro),0,,
4870,2022-11-27 05:30,Syence,hate me like u love me (feat. jake neumar),132682,Syence:hate me like u love me (feat. jake neumar),0,,
4871,2022-11-27 05:33,Porter Robinson,Everything Goes On,202821,Porter Robinson:Everything Goes On,0,,
4872,2022-11-27 05:37,ILLENIUM,Fortress,203661,ILLENIUM:Fortress,0,,
4873,2022-11-27 05:40,The Chainsmokers,Riptide,171359,The Chainsmokers:Riptide,0,,
4874,2022-11-27 05:43,Taylor Swift,Lavender Haze,202395,Taylor Swift:Lavender Haze,0,,
4875,2022-11-27 05:47,William Black,Deep End,208421,William Black:Deep End,0,,
4876,2022-11-27 05:50,Taska Black,Home,181016,Taska Black:Home,0,,
4877,2022-11-27 05:53,GHASTLY,Smoke,187991,GHASTLY:Smoke,0,,
4878,2022-11-27 05:55,Lauv,Stranger,164688,Lauv:Stranger,0,,
4879,2022-11-27 05:59,The Chainsmokers,Why Can't You Wait,229928,The Chainsmokers:Why Can't You Wait,0,,
4880,2022-11-27 06:03,Taylor Swift,Bejeweled,194165,Taylor Swift:Bejeweled,0,,
4881,2022-11-27 06:05,Charlie Puth,Charlie Be Quiet!,128364,Charlie Puth:Charlie Be Quiet!,0,,
4882,2022-11-27 06:08,Khalid,Satellite,186514,Khalid:Satellite,0,,
4883,2022-11-27 06:10,Taska Black,Everything You Want,125454,Taska Black:Everything You Want,0,,
4884,2022-11-27 06:33,FLETCHER,Serial Heartbreaker,121250,FLETCHER:Serial Heartbreaker,0,,
4885,2022-11-27 06:37,Taylor Swift,Anti-Hero - ILLENIUM Remix,267960,Taylor Swift:Anti-Hero - ILLENIUM Remix,0,,
4886,2022-11-27 06:41,ILLENIUM,Sound of Walking Away,253333,ILLENIUM:Sound of Walking Away,0,,
4887,2022-11-27 06:45,ILLENIUM,God Damnit (with Call Me Karizma),215874,ILLENIUM:God Damnit (with Call Me Karizma),0,,
4888,2022-11-27 06:48,ILLENIUM,Lost,200000,ILLENIUM:Lost,0,,
4889,2022-11-27 06:52,ILLENIUM,Crawl Outta Love,242011,ILLENIUM:Crawl Outta Love,0,,
4890,2022-11-27 06:56,ILLENIUM,Feel Something (With I Prevail),221000,ILLENIUM:Feel Something (With I Prevail),0,,
4891,2022-11-27 07:00,ILLENIUM,Hold On (with Georgia Ku),235263,ILLENIUM:Hold On (with Georgia Ku),0,,
4892,2022-11-27 07:03,ILLENIUM,Story Of My Life (feat. Trippie Redd),191124,ILLENIUM:Story Of My Life (feat. Trippie Redd),0,,
4893,2022-11-27 07:08,ILLENIUM,Reverie,15128,ILLENIUM:Reverie,0,,
4894,2022-11-27 07:08,ILLENIUM,Lay It Down,264774,ILLENIUM:Lay It Down,0,,
4895,2022-11-28 00:18,Taylor Swift,Anti-Hero,6730,Taylor Swift:Anti-Hero,0,,
4896,2022-11-28 00:22,Taylor Swift,Anti-Hero - ILLENIUM Remix,230370,Taylor Swift:Anti-Hero - ILLENIUM Remix,0,,
4897,2022-11-28 02:38,ILLENIUM,Worst Day,30217,ILLENIUM:Worst Day,0,,
4898,2022-11-28 02:43,Taylor Swift,Anti-Hero - ILLENIUM Remix,267960,Taylor Swift:Anti-Hero - ILLENIUM Remix,0,,
4899,2022-11-28 02:45,ILLENIUM,Worst Day,167274,ILLENIUM:Worst Day,0,,
4900,2022-11-28 02:50,ILLENIUM,All That Really Matters,244235,ILLENIUM:All That Really Matters,0,,
4901,2022-11-28 02:54,Gryffin,Feel Good (feat. Daya),248156,Gryffin:Feel Good (feat. Daya),0,,
4902,2022-11-28 02:57,ILLENIUM,Good Things Fall Apart (with Jon Bellion),216668,ILLENIUM:Good Things Fall Apart (with Jon Bellion),0,,
4903,2022-11-28 03:01,The Chainsmokers,Don't Let Me Down (feat. Daya) - Illenium Remix,218933,The Chainsmokers:Don't Let Me Down (feat. Daya) - Illenium Remix,0,,
4904,2022-11-28 03:05,The Chainsmokers,Takeaway,209880,The Chainsmokers:Takeaway,0,,
4905,2022-11-28 03:08,JVKE,golden hour - ILLENIUM & NURKO Remix,201904,JVKE:golden hour - ILLENIUM & NURKO Remix,0,,
4906,2022-11-28 03:08,ILLENIUM,From The Ashes,4333,ILLENIUM:From The Ashes,0,,
4907,2022-11-28 03:11,Martin Garrix,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),164166,Martin Garrix:Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),0,,
4908,2022-11-28 03:14,Martin Garrix,Won’t Let You Go,217261,Martin Garrix:Won’t Let You Go,0,,
4909,2022-11-28 03:18,Martin Garrix,Starlight (Keep Me Afloat),202670,Martin Garrix:Starlight (Keep Me Afloat),0,,
4910,2022-11-28 03:20,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),163804,Martin Garrix:Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),0,,
4911,2022-11-28 03:25,Martin Garrix,Together,221274,Martin Garrix:Together,0,,
4912,2022-11-28 04:46,Martin Garrix,Quantum,31977,Martin Garrix:Quantum,0,,
4913,2022-11-28 04:50,Kygo,It Ain't Me (with Selena Gomez),41410,Kygo:It Ain't Me (with Selena Gomez),0,,
4914,2022-11-28 04:50,Kygo,Woke Up in Love,216880,Kygo:Woke Up in Love,0,,
4915,2022-11-28 04:51,Kygo,Dancing Feet (feat. DNCE),1490,Kygo:Dancing Feet (feat. DNCE),0,,
4916,2022-11-28 04:54,Kygo,It Ain't Me (with Selena Gomez),220780,Kygo:It Ain't Me (with Selena Gomez),0,,
4917,2022-11-28 05:09,Kygo,Dancing Feet (feat. DNCE),92600,Kygo:Dancing Feet (feat. DNCE),0,,
4918,2022-11-28 05:18,Daft Punk,Touch (feat. Paul Williams),498960,Daft Punk:Touch (feat. Paul Williams),0,,
4919,2022-11-28 05:23,Daft Punk,Veridis Quo,345186,Daft Punk:Veridis Quo,0,,
4920,2022-11-28 05:24,Daft Punk,The Prime Time of Your Life,43563,Daft Punk:The Prime Time of Your Life,0,,
4921,2022-11-28 05:28,Chris Lake,Turn off the Lights,210546,Chris Lake:Turn off the Lights,0,,
4922,2022-11-28 05:30,Chris Lake,In The Yuma (feat. Aatig),156215,Chris Lake:In The Yuma (feat. Aatig),0,,
4923,2022-11-28 05:34,Chris Lake,Turn off the Lights - Cages Remix,208857,Chris Lake:Turn off the Lights - Cages Remix,0,,
4924,2022-11-28 05:37,Chris Lake,A Drug From God,192455,Chris Lake:A Drug From God,0,,
4925,2022-11-28 05:41,Steve Aoki,Delirious (Boneless) (feat. Kid Ink),223413,Steve Aoki:Delirious (Boneless) (feat. Kid Ink),0,,
4926,2022-11-28 05:44,Josement,All Night Alone - Chris Lake Edit,179304,Josement:All Night Alone - Chris Lake Edit,0,,
4927,2022-11-28 05:47,Chris Lake,Deceiver,225883,Chris Lake:Deceiver,0,,
4928,2022-11-28 05:52,Steve Aoki,Boneless,270000,Steve Aoki:Boneless,0,,
4929,2022-11-28 05:53,Chris Lake,Stay With Me,77562,Chris Lake:Stay With Me,0,,
4930,2022-11-28 05:53,KAAZE,I Should Have Walked Away,6050,KAAZE:I Should Have Walked Away,0,,
4931,2022-11-28 05:54,AFROJACK,Anywhere With You,11400,AFROJACK:Anywhere With You,0,,
4932,2022-11-28 05:54,AREA21,Followers,7580,AREA21:Followers,0,,
4933,2022-11-28 05:57,David Guetta,Like I Do,201560,David Guetta:Like I Do,0,,
4934,2022-11-28 06:00,David Guetta,Better When You're Gone,192402,David Guetta:Better When You're Gone,0,,
4935,2022-11-28 06:03,Martin Garrix,Quantum,178593,Martin Garrix:Quantum,0,,
4936,2022-11-28 06:06,Brooks,One Night (Loneliness),177729,Brooks:One Night (Loneliness),0,,
4937,2022-11-28 06:08,Martin Garrix,Scared To Be Lonely - Brooks Remix,108004,Martin Garrix:Scared To Be Lonely - Brooks Remix,0,,
4938,2022-11-28 06:12,ARMNHMR,Falling Apart,238344,ARMNHMR:Falling Apart,0,,
4939,2022-11-28 06:17,ARMNHMR,Won't Make A Sound,276480,ARMNHMR:Won't Make A Sound,0,,
4940,2022-11-28 06:21,ARMNHMR,Saving Lives,267676,ARMNHMR:Saving Lives,0,,
4941,2022-11-28 06:24,ARMNHMR,Falling Apart - Acoustic,176051,ARMNHMR:Falling Apart - Acoustic,0,,
4942,2022-11-28 06:27,ARMNHMR,WANT U,195208,ARMNHMR:WANT U,0,,
4943,2022-11-28 06:32,ARMNHMR,Waiting For Love,262702,ARMNHMR:Waiting For Love,0,,
4944,2022-11-28 06:36,ARMNHMR,Fragile (feat. Melanie Fontana),233913,ARMNHMR:Fragile (feat. Melanie Fontana),0,,
4945,2022-11-28 06:39,ARMNHMR,Everybody Feels (feat. Zack Gray),196056,ARMNHMR:Everybody Feels (feat. Zack Gray),0,,
4946,2022-11-28 06:42,ARMNHMR,Alone (tofû remix),184506,ARMNHMR:Alone (tofû remix),0,,
4947,2022-11-28 06:45,Big Gigantic,The Little Things (feat. Angela McCluskey) - Kasbo Remix,183893,Big Gigantic:The Little Things (feat. Angela McCluskey) - Kasbo Remix,0,,
4948,2022-11-28 06:48,Kasbo,Bara Du,153888,Kasbo:Bara Du,1,Places We Don't Know,2bjZY6qnQWOLpS0n1TtrbM
4949,2022-11-28 06:52,Kasbo,Shut The World Out,268966,Kasbo:Shut The World Out,0,,
4950,2022-11-28 06:55,Kasbo,Found You,196010,Kasbo:Found You,1,Found You,05IyD7K9Q4lgu8W4Xfi9Lx
4951,2022-11-28 06:58,Louis The Child,Blow The Roof (with Kasbo & EVAN GIIA),184919,Louis The Child:Blow The Roof (with Kasbo & EVAN GIIA),0,,
4952,2022-11-28 07:02,Kasbo,I Get You,237837,Kasbo:I Get You,0,,
4953,2022-11-28 07:06,Kasbo,Places We Don't Know,204532,Kasbo:Places We Don't Know,0,,
4954,2022-11-28 07:10,Kasbo,Play Pretend,269454,Kasbo:Play Pretend,0,,
4955,2022-11-28 07:14,Kasbo,World Away,204012,Kasbo:World Away,0,,
4956,2022-11-28 07:18,Kasbo,Lay It On Me (feat. Keiynan Lonsdale),224412,Kasbo:Lay It On Me (feat. Keiynan Lonsdale),0,,
4957,2022-11-28 07:21,ZHU,Sky Is Crying (Kasbo Remix),214285,ZHU:Sky Is Crying (Kasbo Remix),0,,
4958,2022-11-28 07:26,Kasbo,Lune,290181,Kasbo:Lune,0,,
4959,2022-11-28 07:30,Shallou,Find,219118,Shallou:Find,0,,
4960,2022-11-28 07:33,Kasbo,Snow In Gothenburg,223218,Kasbo:Snow In Gothenburg,0,,
4961,2022-11-28 07:37,Kasbo,Roots - OddKidOut Remix,198634,Kasbo:Roots - OddKidOut Remix,0,,
4962,2022-11-28 07:40,Kasbo,Hemma,179192,Kasbo:Hemma,0,,
4963,2022-11-28 07:43,Just A Gent,Sovereign,216555,Just A Gent:Sovereign,0,,
4964,2022-11-29 02:10,MAX,IT'S YOU - ARMNHMR Remix,176540,MAX:IT'S YOU - ARMNHMR Remix,0,,
4965,2022-11-29 05:15,ARMNHMR,Falling Apart,238344,ARMNHMR:Falling Apart,0,,
4966,2022-11-29 05:16,ARMNHMR,Won't Make A Sound,60204,ARMNHMR:Won't Make A Sound,0,,
4967,2022-11-29 06:21,Kasbo,Hemma,169326,Kasbo:Hemma,0,,
4968,2022-11-29 06:22,Martin Garrix,Drown (feat. Clinton Kane),68840,Martin Garrix:Drown (feat. Clinton Kane),0,,
4969,2022-11-29 06:23,Taylor Swift,Midnight Rain,17120,Taylor Swift:Midnight Rain,0,,
4970,2022-11-29 06:26,Taylor Swift,Lavender Haze,202395,Taylor Swift:Lavender Haze,0,,
4971,2022-11-29 06:30,Taylor Swift,Don’t Blame Me,236413,Taylor Swift:Don’t Blame Me,0,,
4972,2022-11-29 06:34,Taylor Swift,22 (Taylor's Version),230960,Taylor Swift:22 (Taylor's Version),0,,
4973,2022-11-29 06:38,Taylor Swift,Blank Space,231826,Taylor Swift:Blank Space,0,,
4974,2022-11-29 06:40,Taylor Swift,Vigilante Shit,164801,Taylor Swift:Vigilante Shit,0,,
4975,2022-11-29 06:44,Taylor Swift,cardigan,18392,Taylor Swift:cardigan,0,,
4976,2022-11-29 06:44,Taylor Swift,I Knew You Were Trouble (Taylor's Version),219760,Taylor Swift:I Knew You Were Trouble (Taylor's Version),0,,
4977,2022-11-29 11:36,DPR IAN,Ballroom Extravaganza,2944,DPR IAN:Ballroom Extravaganza,0,,
4978,2022-11-29 11:36,DPR IAN,Mood,5141,DPR IAN:Mood,0,,
4979,2022-11-29 11:36,DPR IAN,So Beautiful,3157,DPR IAN:So Beautiful,0,,
4980,2022-11-29 11:36,DPR IAN,Dope Lovers,2261,DPR IAN:Dope Lovers,0,,
4981,2022-11-29 12:09,DPR IAN,No Blueberries,185106,DPR IAN:No Blueberries,0,,
4982,2022-11-29 12:13,DPR IAN,Ballroom Extravaganza,189946,DPR IAN:Ballroom Extravaganza,0,,
4983,2022-11-29 12:16,DPR IAN,Welcome To The Show,205213,DPR IAN:Welcome To The Show,0,,
4984,2022-11-29 12:18,DPR IAN,zombie pop,114380,DPR IAN:zombie pop,0,,
4985,2022-11-29 12:21,DPR IAN,Mood,182480,DPR IAN:Mood,0,,
4986,2022-11-29 12:24,DPR IAN,Merry Go,190426,DPR IAN:Merry Go,0,,
4987,2022-11-29 12:28,DPR IAN,Dope Lovers,200373,DPR IAN:Dope Lovers,0,,
4988,2022-11-29 12:30,DPR IAN,Scaredy Cat,170800,DPR IAN:Scaredy Cat,0,,
4989,2022-11-29 12:34,DPR IAN,Nerves,195013,DPR IAN:Nerves,0,,
4990,2022-11-29 12:36,DPR IAN,Mr. Insanity,167293,DPR IAN:Mr. Insanity,0,,
4991,2022-11-29 12:40,DPR LIVE,Boom,201320,DPR LIVE:Boom,0,,
4992,2022-11-29 12:44,DPR IAN,Calico,222520,DPR IAN:Calico,0,,
4993,2022-11-29 12:46,DPR IAN,1 Shot,144306,DPR IAN:1 Shot,0,,
4994,2022-11-30 01:39,DPR IAN,So Beautiful,68415,DPR IAN:So Beautiful,0,,
4995,2022-11-30 01:42,The Chainsmokers,The Fall,196021,The Chainsmokers:The Fall,0,,
4996,2022-11-30 02:04,The Chainsmokers,Something Different,154541,The Chainsmokers:Something Different,0,,
4997,2022-11-30 02:07,The Chainsmokers,If You're Serious,224668,The Chainsmokers:If You're Serious,0,,
4998,2022-11-30 02:11,The Chainsmokers,Maradona,223967,The Chainsmokers:Maradona,0,,
4999,2022-11-30 02:14,The Chainsmokers,In Too Deep,194247,The Chainsmokers:In Too Deep,0,,
5000,2022-11-30 02:19,The Chainsmokers,Cyanide,273385,The Chainsmokers:Cyanide,0,,
5001,2022-11-30 02:23,The Chainsmokers,Solo Mission,265812,The Chainsmokers:Solo Mission,0,,
5002,2022-11-30 06:50,The Chainsmokers,Channel 1,199920,The Chainsmokers:Channel 1,0,,
5003,2022-11-30 06:53,The Chainsmokers,Riptide,171359,The Chainsmokers:Riptide,0,,
5004,2022-11-30 06:56,The Chainsmokers,iPad,202406,The Chainsmokers:iPad,0,,
5005,2022-11-30 06:59,The Chainsmokers,Time Bomb,203061,The Chainsmokers:Time Bomb,1,So Far So Good,5d8a5B6RlYnquvR4X4OIrX
5006,2022-11-30 07:02,The Chainsmokers,I Love U,185522,The Chainsmokers:I Love U,0,,
5007,2022-11-30 07:06,The Chainsmokers,Why Can't You Wait,229928,The Chainsmokers:Why Can't You Wait,0,,
5008,2022-11-30 07:35,The Chainsmokers,Testing,219423,The Chainsmokers:Testing,0,,
5009,2022-11-30 07:38,The Chainsmokers,High,175163,The Chainsmokers:High,0,,
5010,2022-11-30 07:42,The Chainsmokers,I Hope You Change Your Mind,204174,The Chainsmokers:I Hope You Change Your Mind,0,,
5011,2022-11-30 07:45,The Chainsmokers,Hope,180120,The Chainsmokers:Hope,0,,
5012,2022-11-30 07:47,Morgan Page,Fade Away,150250,Morgan Page:Fade Away,0,,
5013,2022-11-30 07:49,5 Seconds of Summer,BLENDER,127569,5 Seconds of Summer:BLENDER,0,,
5014,2022-12-01 01:26,Taylor Swift,Anti-Hero - ILLENIUM Remix,267960,Taylor Swift:Anti-Hero - ILLENIUM Remix,0,,
5015,2022-12-01 01:29,Billie Eilish,idontwannabeyouanymore,203569,Billie Eilish:idontwannabeyouanymore,0,,
5016,2022-12-01 01:30,ILLENIUM,Heavenly Side,41160,ILLENIUM:Heavenly Side,0,,
5017,2022-12-01 01:32,Billie Eilish,goodbye,119409,Billie Eilish:goodbye,0,,
5018,2022-12-01 01:36,Billie Eilish,xanny,243725,Billie Eilish:xanny,0,,
5019,2022-12-01 01:39,Billie Eilish,ilomilo,156370,Billie Eilish:ilomilo,0,,
5020,2022-12-01 01:42,Billie Eilish,bury a friend,193143,Billie Eilish:bury a friend,0,,
5021,2022-12-01 01:45,Billie Eilish,!!!!!!!,13578,Billie Eilish:!!!!!!!,0,,
5022,2022-12-01 01:45,Billie Eilish,you should see me in a crown,180952,Billie Eilish:you should see me in a crown,0,,
5023,2022-12-01 01:48,Billie Eilish,8,173201,Billie Eilish:8,0,,
5024,2022-12-01 01:51,Billie Eilish,bad guy,194087,Billie Eilish:bad guy,0,,
5025,2022-12-01 01:55,Billie Eilish,wish you were gay,221543,Billie Eilish:wish you were gay,0,,
5026,2022-12-01 01:59,Billie Eilish,listen before i go,242652,Billie Eilish:listen before i go,0,,
5027,2022-12-01 02:02,Billie Eilish,my strange addiction,179889,Billie Eilish:my strange addiction,0,,
5028,2022-12-01 02:11,Billie Eilish,all the good girls go to hell,168839,Billie Eilish:all the good girls go to hell,0,,
5029,2022-12-01 02:16,Billie Eilish,i love you,291796,Billie Eilish:i love you,0,,
5030,2022-12-01 02:20,Billie Eilish,when the party's over,196077,Billie Eilish:when the party's over,0,,
5031,2022-12-01 02:24,Lorde,Ribs,258969,Lorde:Ribs,0,,
5032,2022-12-01 02:26,Dove Cameron,Breakfast,148470,Dove Cameron:Breakfast,0,,
5033,2022-12-01 05:53,Lana Del Rey,Diet Mountain Dew,74209,Lana Del Rey:Diet Mountain Dew,0,,
5034,2022-12-01 05:57,Billie Eilish,wish you were gay,221543,Billie Eilish:wish you were gay,0,,
5035,2022-12-01 06:02,Billie Eilish,!!!!!!!,13578,Billie Eilish:!!!!!!!,0,,
5036,2022-12-01 06:02,Billie Eilish,i love you,291796,Billie Eilish:i love you,0,,
5037,2022-12-01 06:06,Billie Eilish,xanny,243725,Billie Eilish:xanny,0,,
5038,2022-12-01 06:09,Billie Eilish,when the party's over,196077,Billie Eilish:when the party's over,0,,
5039,2022-12-01 06:12,Billie Eilish,my strange addiction,179889,Billie Eilish:my strange addiction,0,,
5040,2022-12-01 06:15,Billie Eilish,8,173201,Billie Eilish:8,0,,
5041,2022-12-01 06:18,Billie Eilish,bad guy,194087,Billie Eilish:bad guy,0,,
5042,2022-12-01 06:21,Billie Eilish,ilomilo,156370,Billie Eilish:ilomilo,0,,
5043,2022-12-01 06:24,Billie Eilish,all the good girls go to hell,168839,Billie Eilish:all the good girls go to hell,0,,
5044,2022-12-01 06:26,Billie Eilish,goodbye,119409,Billie Eilish:goodbye,0,,
5045,2022-12-01 06:29,Billie Eilish,you should see me in a crown,180952,Billie Eilish:you should see me in a crown,0,,
5046,2022-12-01 06:32,Billie Eilish,bury a friend,193143,Billie Eilish:bury a friend,0,,
5047,2022-12-01 06:36,Billie Eilish,listen before i go,242652,Billie Eilish:listen before i go,0,,
5048,2022-12-01 06:40,Lana Del Rey,Diet Mountain Dew,222920,Lana Del Rey:Diet Mountain Dew,0,,
5049,2022-12-01 06:40,Sabrina Carpenter,emails i can’t send,19039,Sabrina Carpenter:emails i can’t send,0,,
5050,2022-12-01 06:44,Lana Del Rey,Diet Mountain Dew,222920,Lana Del Rey:Diet Mountain Dew,0,,
5051,2022-12-01 06:46,Sabrina Carpenter,emails i can’t send,104408,Sabrina Carpenter:emails i can’t send,0,,
5052,2022-12-01 06:49,Conan Gray,Lookalike,220866,Conan Gray:Lookalike,0,,
5053,2022-12-01 06:53,Billie Eilish,party favor,204770,Billie Eilish:party favor,0,,
5054,2022-12-01 06:55,Ashe,Moral of the Story,129324,Ashe:Moral of the Story,0,,
5055,2022-12-01 07:10,Chris Lake,In The Yuma (feat. Aatig),156215,Chris Lake:In The Yuma (feat. Aatig),0,,
5056,2022-12-01 07:13,Louis Millne,Duty Free Toblerone,169500,Louis Millne:Duty Free Toblerone,0,,
5057,2022-12-01 07:15,Taiki Nulight,Through Glass,156191,Taiki Nulight:Through Glass,0,,
5058,2022-12-01 07:18,AYYBO,HYPNOSIS,158583,AYYBO:HYPNOSIS,0,,
